,Day,Month,Year,Hour,Minute,Seconds,Tweet,Location,Favourite Count,Source of Tweet
135,02,01,2019,23,28,47,b'rt @johnkennedyohio: hoping our continued efforts in #2019 will bring #insulin price transparency to #ohio. no one should die because they',"Elsmere, KY",0,Twitter for iPhone
136,02,01,2019,23,26,45,"b'rt @idealdiabetes: introducing: professor anne phillips, the ideal panellist on a mission to shake up #diabetes education - read how in our'",Teeside/Darlington,0,Twitter for iPhone
137,02,01,2019,23,26,38,b'rt @medivizor: risk factors associated with nonalcoholic fatty liver disease in patients with type... (via @medivizor) https://t.co/5r7nuo7',,0,GroupTweet
138,02,01,2019,23,26,34,b'rt @medivizor: risk factors associated with nonalcoholic fatty liver disease in patients with type... (via @medivizor) https://t.co/5r7nuo7',Mount Sinai Health System,0,GroupTweet
139,02,01,2019,23,26,33,b'rt @medivizor: risk factors associated with nonalcoholic fatty liver disease in patients with type... (via @medivizor) https://t.co/5r7nuo7',,0,GroupTweet
140,02,01,2019,23,26,14,b'risk factors associated with nonalcoholic fatty liver disease in patients with type... (via @medivizor) https://t.co/5r7nuo7vr2 #diabetes',,0,medivizor_app
141,02,01,2019,23,25,32,b'rt @expertscapenews: congratulations to dr. matthias von herrath @novonordisk @ljiresearch. ranked the top expert wwide in the research of',"La Jolla, CA, USA",0,TweetDeck
142,02,01,2019,23,24,10,b'villa sandi joined the avvenice project https://t.co/yjounqkvbv #villasandi #proseccoopere #opere #prosecco #spumante #veneto #valdobbiadene #conegliano #docg #doc #proseccodocg #amarone #valpolicella #thisiisitaly #thepowerofitaly #eccellenzeitaliane #eccellenze #excellence https://t.co/onnepxjs9b',Italy,15,Twitter Web Client
143,02,01,2019,23,23,44,b'rt @maritahennessy: development of a #coreoutcomeset for #diabetes after #pregnancy prevention interventions (cos-dap): a study protocol ht',"Dublin, Ireland",0,Twitter for iPhone
144,02,01,2019,23,22,47,"b'do you think people around you understand the risks of life with diabetes?  and, if applicable, the specific risks of a pregnancy with diabetes? are steel magnolias panics less common from families in the uk than in the us?  #gbdoc #gbdocmummies'",,0,Twitter for iPhone
145,02,01,2019,23,22,34,b'let our online community embrace you!  follow us @chronicrights \n#health #healthcare #chronicillness #spoonie #diabetes #fibromyalgia #lupus #multiplesclerosis #ms #ra #mecfs #arthritis #copd #kidneydisease #ckd #parkinsons #als #chronicfatigue #lymedisease #andmanymore https://t.co/miplpd0iyy',"Portland, OR",5,Tweepsmap
146,02,01,2019,23,20,38,"b'rt @cdcgov: the answer is all of the above! if youre living with #diabetes, continue to stay #healthy this #newyear with tips from our int'",Sevilla,0,Twitter for iPhone
147,02,01,2019,23,19,02,"b""@elianok10 @authormbtosi @joepranaitis @theresaleflem @charlesramos63 @sharonl33940258 @toboreichmann @juliettedougla9 @mjrocissono @larrydshack @juliaschmeelk10 @aarondbrinker @pmartinauthor @okangel27 @robertraker1 @nicolezoltack @rusticpelican @spokenamos @julietrosejames @satx @vahospitals giving up #cannabis 4 me is a #deathsentence so it's not going to happen unless there is a cure 4 #crps #chronicregionalpainsyndrome i have #diabetes from lack of treatment and loss of a bbn pancreas, gallbladder, duodenum, and appendix. failed auto-islet cell transplant &amp;\n#ptsd""","Oregon, USA",3,Twitter for Android
148,02,01,2019,23,18,14,"b'dinner with the winemakers; wine legend bob lindquist of @qupewines and louisa sawyer lindquist of verdad wines, feb. 4 at #ember, a fundraiser for @sansumdiabetes. wine-paired multi-course dinner by chef brian collins. benefitting people with #diabetes. https://t.co/9wr1joiazm https://t.co/umsi8rzdqt'","Santa Barbara County, CA",1,Twitter Web Client
149,02,01,2019,23,17,51,b'rt @fitfordiabetes: so its the new year and weve seen quite a few posts about changing lancets.............\n\nlets do a little poll.  how',"Clare & Offaly, ireland",0,Twitter for iPhone
150,02,01,2019,23,16,02,b'two foxes came to #emfcamp: these are brilliant : he just closed the udderbelly festival on the keyboard #diabetes i disagree with should be',,0,SamReadWriteBot
151,02,01,2019,23,15,17,b'facial pain &amp; #diabetes - the connection: https://t.co/cobvmrghz5',New York,0,Hootsuite Inc.
152,02,01,2019,23,14,17,"b""@phe_uk @change4life people have been saying for years that this was happening - a #diabetes epidemic is just around the corner causing massive resource problems on the #nhs. you need to pull your finger out and sort it - don't wait to tell us when its too late.""",Nottingham UK,0,Twitter Lite
153,02,01,2019,23,11,00,b'rt @fitfordiabetes: have you submitted your vote yet? #gbdoc https://t.co/wsdvxo3hod',North West,0,Twitter for iPhone
154,02,01,2019,23,08,47,b'@pagesix also #droz just killed all the diabetics with this new diet rule  #diabeticsdonttrythis #diabetes #fail #canceldroz',,1,Twitter for iPhone
155,02,01,2019,23,08,08,b'#diabetes #uk @oracle oracle is helping to reduce the # of amputees in the uk with famed surgeon dr. naseer ahmad https://t.co/ujwqzoyq2k',"Issaquah, WA",0,Dynamic Signal
156,02,01,2019,23,06,46,b'rt @icorvilud: improved assessment of #dementia prediction in patients with #afib using 2 #riskscores: https://t.co/dokvczhrak\n\n#cha2ds2vas',The Cloud,0,EP_Bot_29
157,02,01,2019,23,05,58,b'a video about reverse diabetes 100% naturally https://t.co/y9pcducmnj #diabetes',"Washington, DC",0,diabetesecretsz
158,02,01,2019,23,05,00,b'juicing - a food trend that may seem healthy but is it truly? studies have found it may increase risk of #diabetes and affect regulation. #juice #fiber \n https://t.co/0i2ig9trzm via @bbc_future',Internet,0,TweetDeck
159,02,01,2019,23,02,53,"b""rt @mattjacksont1: bore you all but got my strava year in sport for 2018.  normally only manage to get out once a week . (sorry it's in""",here there & everywhere,0,Twitter for iPhone
160,02,01,2019,23,00,06,"b""the total cost of #diabetes + prediabetes in the u.s. is $322 billion and climbing. here's how #bigdata can help lower those numbers + improve #pophealth outcomes:  https://t.co/vfha6yybwu. #pophealthit #vbc https://t.co/wnmctkvtt5""",U.S.,0,Sprout Social
161,02,01,2019,22,59,51,"b""rt @oracle: how #oracle's next team is collaborating with a leading #uk surgeon to reduce the need for medical amputation #diabetes #techno""",United States ,0,Twitter Lite
162,02,01,2019,22,58,37,b'my coworkers must not watch much @trutvjokers cause they really think i went to the doctor today to make my abs hairy #doc #helpme #makemyabshairy #ripmeangene',"California, USA",0,Twitter for iPhone
163,02,01,2019,22,58,26,b'its called saving.  #lowcarb #diabetes #t1diabetes   https://t.co/4blrelhbbz',,0,Twitter for iPhone
164,02,01,2019,22,58,01,"b""@ciarakellydoc i'm signing up for #100daysofwalking starting tomorrow 3 jan 2019. i'm bordering on getting #type2diabetes  and i suffer from #depression. hopefully i can stop from getting #diabetes. and my #mood will improve,  ""","Meath, Ireland",4,Twitter for Android
165,02,01,2019,22,54,37,b'rt @fitfordiabetes: so its the new year and weve seen quite a few posts about changing lancets.............\n\nlets do a little poll.  how',"South West, England",0,Twitter for iPhone
166,02,01,2019,22,53,44,"b'rt @cdcgov: on the eve of a #newyear, what are some things you can do to stay healthy while living with #diabetes in 2019?'",,0,Twitter for iPhone
167,02,01,2019,22,52,57,b'improved assessment of #dementia prediction in patients with #afib using 2 #riskscores: https://t.co/dokvczhrak\n\n#cha2ds2vasc #intermountain #cognition #diabetes #gender #heartfailure #hypertension #riskfactors #stroke #healthcare #alzheimersawareness #cardiotwitter #alzheimers https://t.co/te6nsyvjz4',Asturias,0,Twitter Web Client
168,02,01,2019,22,51,56,b'congratulations @repdonna looking forward 2 work #insulin4all #diabetes in our state! lives helped #dpp #t1d #t2d thank you 4 your service! @aadediabetes @aadeinpa https://t.co/4pai9oolbv',"Philadelphia, PA",2,Twitter for iPhone
169,02,01,2019,22,49,34,b'rt @parthaskar: i am pretty sure the @dvlagovuk is fed up of me by now\nchasing the recommendations regards driving #cgm #libre again. and a',,0,Twitter for Android
170,02,01,2019,22,47,52,"b'@itvnews @karenmenez this will only help to encourage bad nutrition - a greater intake of high sugar, high fat foods but will no doubt boost sales #obesity #diabetes #nutrition @bda_dietitians'",Gibraltar,1,Twitter for iPhone
171,02,01,2019,22,47,37,"b'rt @mattsurrency: we are deciding on a continuous glucose monitor. what recommendations, pros and cons do you have? #t1d #diabetes'","Green Bay, WI",0,Twitter for iPhone
172,02,01,2019,22,47,07,b'hunger games wheelchair version....\n#diabetes #crohns #colitis #ibs #ibd #spinalcordimage #pain #hope #god https://t.co/rpmpl8eqek',New England,1,Twitter for Android
173,02,01,2019,22,46,23,"b""rt @oracle: how #oracle's next team is collaborating with a leading #uk surgeon to reduce the need for medical amputation #diabetes #techno""","Jakarta, Indonesia",0,Twitter for Android
174,02,01,2019,22,45,02,b'#kickingt2dtothecurb #diabetes #t2d #diabetes #t2d to my friend sets his wife rt : obesity is totally doable',The Internetz,0,PhoneBoy eBooks
175,02,01,2019,22,44,28,b'rt @chronicrights: facing a #chronicillness - our community will give you strength! follow us - learn how other warriors cope! #spoonie #he',,0,COPD_bot
176,02,01,2019,22,42,45,b'rt @fitfordiabetes: so its the new year and weve seen quite a few posts about changing lancets.............\n\nlets do a little poll.  how',McFarland Building at MTSU,0,Twitter for iPhone
177,02,01,2019,22,40,38,"b""rt @diabetesmine: here's what we expect to see in #diabetes technology this year, and what not to expect in 2019 https://t.co/5jgagutatl #d""",,0,Twitter Lite
178,02,01,2019,22,39,00,"b'over 30 million peoplenearly 10% of the populationare currently living with diabetes. \ncollege students living with #diabetes can find info on what diabetes entails, what to expect from living with it during college and what accommodations are available https://t.co/0gokajwr13'","San Francisco, CA",0,Buffer
179,02,01,2019,22,38,52,"b""rt @bhpcomms: be part of a study that could change the future of treatment for #diabetes. if you're aged 25-65 with stable and controlled #""",,0,Twitter for iPhone
180,02,01,2019,22,38,10,b'rt @chronicrights: facing a #chronicillness - our community will give you strength! follow us - learn how other warriors cope! #spoonie #he',"Portland, OR",0,DialysisSaves
181,02,01,2019,22,38,04,"b'ready to start eating healthier in 2019? check out my fat to fit cookbook! diabetic friendly, gluten free, dairy free, and vegetarian options available. #diabetes #glutenfree #dairyfree #vegetarian\nhttps://t.co/g4vtuaxezl https://t.co/g4vtuaxezl'","Mobile, Alabama",0,Facebook
182,02,01,2019,22,35,24,b'rt @atom_alliance: download our #diabetes and adult #vaccines flyer here: https://t.co/viz7exno9r',,0,Twitter for iPhone
183,02,01,2019,22,35,06,b'download our #diabetes and adult #vaccines flyer here: https://t.co/viz7exno9r',"AL, KY, IN, MS and TN",1,Hootsuite Inc.
184,02,01,2019,22,32,50,"b""rt @mattjacksont1: bore you all but got my strava year in sport for 2018.  normally only manage to get out once a week . (sorry it's in""",UK,0,Twitter for iPhone
185,02,01,2019,22,31,59,"b'rt @gingervieira: excited to be kicking off the new year as ""diabetes editor"" for @diabetesstrong! i\'ll also continue creating content for'",NYC,0,Twitter Web Client
186,02,01,2019,22,31,02,"b'rt @thehealthhubrmc: a fantastic listen from @drjodynd, guest @thehealthhubrmc with host @cathy_biase. \n sugar is not a treat | jody stan'","Richmond Hill, Ontario Canada",0,Twitter for iPhone
187,02,01,2019,22,30,05,b'mother charged with manslaughter following death of diabetic daughter https://t.co/wrvpopeir7\n#diabetes https://t.co/dmsmxcp4rf',European Union,0,Buffer
188,02,01,2019,22,29,38,b'rt @gbdoctchost: im so sorry - ive kept you all waaayy longer than i should. \nthank you so much for joining me tonight.\nif youd like to',London,0,Twitter for iPhone
189,02,01,2019,22,28,02,"b""rt @neurologytoday: women who experience #migraine show a 30 percent lower risk of developing #type2diabetes. what's the mechanism behind m""",,0,Twitter for iPad
190,02,01,2019,22,27,41,"b'rt @danieljdrucker: at some point (just not today) we will become more sophisticated in assessing the ""type"" of #diabetes someone has &amp; det'",,0,Twitter for iPhone
191,02,01,2019,22,25,32,"b""rt @oracle: how #oracle's next team is collaborating with a leading #uk surgeon to reduce the need for medical amputation #diabetes #techno""",Abuja,0,Twitter for Android
192,02,01,2019,22,24,49,"b'rt @lifeforachild: during 2018 life for a child has provided over 19,000 young people living with type 1 diabetes with #insulin, blood gluc'",Under the Shadow of His Wings,0,Twitter for iPhone
193,02,01,2019,22,23,33,b'rt @johnkennedyohio: hoping our continued efforts in #2019 will bring #insulin price transparency to #ohio. no one should die because they',"MA, USA",0,Twitter for iPhone
194,02,01,2019,22,20,54,b'rt @fitfordiabetes: have you submitted your vote yet? #gbdoc https://t.co/wsdvxo3hod',"Liverpool, England",0,Twitter for iPhone
195,02,01,2019,22,20,20,b'rt @dietografia: is #juicing actually good for you? #nutrition #fruits #health #juice #diabetes #diabetic #healthylifestyle #drinks #dietet',"Colorado, USA",0,RkyMtnNaturalsTweets
196,02,01,2019,22,20,09,b'rt @fitfordiabetes: have you submitted your vote yet? #gbdoc https://t.co/wsdvxo3hod',Kent England ,0,Twitter for iPhone
197,02,01,2019,22,20,02,b'facing a #chronicillness - our community will give you strength! follow us - learn how other warriors cope! #spoonie #health #chronicpain #lupus #fibromyalgia #ibd #colitis #crohnsdisease #asthma #arthritis #diabetes #chronickidneydisease #ckd #als #mecfs #cfs #ra #copd #manymore https://t.co/o61pkkvqsh',"Portland, OR",4,Sprout Social
198,02,01,2019,22,19,03,"b'went for my #red january run, bloods were 13.2 and rising so perfect to lower it, 1 mild of the way in it went down to 8.9 and falling rapidly. god damn you #diabetes so cut the run short a steady 3.6miles.'","ÜT: 59.973371,20.181407",0,Twitter for iPhone
199,02,01,2019,22,19,00,"b'@mattbutler503 well thats a whole other perspective on the situation. in that case, youve got another 10 minutes of navel gazing before the blind panic of the remaining 180-seconds-not-quite-being-long-enough &amp; how you just need those extra 10 minutes... #gbdoc'",Somerset,1,Twitter for iPhone
200,02,01,2019,22,18,55,b'have you submitted your vote yet? #gbdoc https://t.co/wsdvxo3hod',,2,Twitter for iPhone
201,02,01,2019,22,18,52,"b'groundbreaking presentation, look forward to seeing everyone at #dhs19 of #ces2019 #diabetes #innovations #disruptive #digitalhealth https://t.co/cbhv5iylrx'","Connecticut, USA",0,Twitter for iPhone
202,02,01,2019,22,17,52,b'rt @livestreetpiano: thanx @procamtv sponsor us brill shoot  #wonderful @forbiddenplanet #doc looking good! https://t.co/spx8jlzpo9',Somewhere on Earth ,0,Twitter Web Client
